image_path,x1,y1,x2,y2
D:\SEM 7\CVProject\datasets\bottles_closeups\image_8.jpg,1447,1877,1580,1977
D:\SEM 7\CVProject\datasets\bottles_closeups\image_8.jpg,1136,1032,1227,1178
D:\SEM 7\CVProject\datasets\bottles_closeups\image_8.jpg,1450,3093,1600,3180
D:\SEM 7\CVProject\datasets\bottles_closeups\image_8.jpg,1397,2519,1531,2615
D:\SEM 7\CVProject\datasets\bottles_closeups\image_8.jpg,1496,3531,1622,3633
D:\SEM 7\CVProject\datasets\bottles_closeups\image_8.jpg,1272,1441,1409,1530
D:\SEM 7\CVProject\datasets\bottles_closeups\image_8.jpg,1408,2967,1487,3118
D:\SEM 7\CVProject\datasets\bottles_closeups\image_8.jpg,1533,2459,1633,2578
D:\SEM 7\CVProject\datasets\bottles_closeups\image_8.jpg,1314,1972,1452,2058
D:\SEM 7\CVProject\datasets\bottles_closeups\image_8.jpg,287,443,381,560
D:\SEM 7\CVProject\datasets\bottles_closeups\image_8.jpg,1255,3642,1329,3786
D:\SEM 7\CVProject\datasets\bottles_closeups\image_8.jpg,851,917,937,1040
D:\SEM 7\CVProject\datasets\bottles_closeups\image_8.jpg,1471,1783,1608,1859
D:\SEM 7\CVProject\datasets\bottles_closeups\image_8.jpg,1631,2375,1711,2504
D:\SEM 7\CVProject\datasets\bottles_closeups\image_8.jpg,930,3077,1041,3169
D:\SEM 7\CVProject\datasets\bottles_closeups\image_8.jpg,874,1591,991,1677
D:\SEM 7\CVProject\datasets\bottles_closeups\image_8.jpg,1011,3820,1167,3884
D:\SEM 7\CVProject\datasets\bottles_closeups\image_8.jpg,1555,3749,1658,3846
D:\SEM 7\CVProject\datasets\bottles_closeups\image_8.jpg,1537,3707,1630,3814
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,0,1409,3023,4031
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1876,0,3023,3120
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,0,0,2626,1117
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,0,1809,1390,3551
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,0,707,1759,1600
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1717,755,2528,1874
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1511,1112,2408,2045
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,523,77,1846,705
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,696,1435,1505,1900
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1476,1401,2370,1776
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1587,951,1912,1416
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,0,224,522,489
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,443,3745,885,4031
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,2690,1835,3023,2193
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,418,2101,625,2655
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,2615,559,3023,829
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,245,2008,532,2373
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1877,150,2306,386
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1839,3249,2152,3564
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1288,3102,1519,3487
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,2573,2255,3023,2443
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,2775,3365,3023,3701
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1576,468,1885,735
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1487,2656,1804,2899
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,2352,1648,2446,2356
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,344,3338,516,3706
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,2262,1813,2358,2467
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,708,1971,853,2388
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1023,2804,1217,3097
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1033,502,1316,702
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1488,2465,1808,2640
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1956,1574,2065,2051
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,2333,2917,2513,3206
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1556,1698,1740,1956
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1333,505,1557,710
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,171,3453,373,3679
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1529,293,1751,490
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1104,2281,1259,2563
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1289,291,1511,486
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1052,289,1273,482
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1422,83,1644,275
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1660,87,1883,278
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,818,287,1039,479
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,586,286,806,475
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1187,84,1408,272
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,989,1657,1222,1835
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,358,287,578,474
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,954,84,1174,271
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,724,85,944,269
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,134,290,354,474
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,740,2439,891,2706
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,498,88,717,270
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,276,93,495,273
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,0,2514,221,2692
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,240,1998,391,2257
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,61,98,277,278
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1487,3199,1641,3438
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1652,2928,1802,3155
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,44,2198,199,2412
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1795,1811,1962,2000
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,2037,1766,2200,1954
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,2822,3883,3023,4031
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,248,165,420,333
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,202,2215,341,2411
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,2687,3393,2788,3660
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,647,3529,758,3764
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1959,3602,2132,3745
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,0,294,134,476
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,2269,1326,2411,1495
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,2448,1492,2504,1905
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1347,92,1467,286
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,363,1947,564,2062
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1956,1673,2041,1943
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1770,295,1885,491
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1725,2004,1862,2160
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,2187,882,2393,983
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1875,3876,2004,4031
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1468,2564,1580,2741
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1342,2931,1473,3082
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,2353,1015,2500,1143
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,672,2778,857,2879
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,2191,2769,2254,3064
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,667,118,781,281
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,40,0,246,89
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,672,1823,753,2044
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,2292,1726,2352,2011
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,255,0,459,83
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,2137,3522,2236,3692
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1113,125,1217,284
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1099,3916,1241,4031
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,777,3469,903,3596
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1651,3569,1838,3654
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,765,2336,844,2537
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1869,2046,2006,2161
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1600,1793,1686,1969
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,2011,2050,2141,2166
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1585,841,1689,985
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,546,3255,678,3359
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,967,3671,1081,3786
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,2005,2100,2137,2199
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,2637,3289,2742,3411
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1961,572,2125,649
D:\SEM 7\CVProject\datasets\bottles_closeups\image_9.jpg,1280,3355,1345,3541
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,834,460,3023,4031
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,0,0,2195,1921
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,822,2227,1942,4031
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1950,2611,3023,4031
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2142,430,3023,1376
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2303,4,3023,957
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1281,1792,1918,2811
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,0,3318,869,4031
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,0,2844,558,3943
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2256,2986,2964,3830
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2158,917,2929,1689
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1239,1203,1885,1975
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,605,724,1207,1508
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,852,3399,1561,4031
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,499,1670,937,2689
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,998,1829,1484,2659
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,666,2257,1128,3089
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1484,2965,2125,3556
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1795,1310,2324,1975
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1924,1511,2490,2100
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,904,2245,1451,2827
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,135,1575,717,2118
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,539,2791,963,3518
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2279,2270,2811,2832
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,0,1731,407,2439
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,901,1478,1341,2109
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,422,3142,855,3759
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1180,445,1671,986
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1665,855,2210,1304
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1396,1076,1725,1813
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1800,0,2302,481
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2567,3405,3023,3921
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,549,95,1074,517
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,94,1423,811,1731
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2143,3579,2589,4031
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,81,2456,498,2931
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2708,1224,3023,1850
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1154,268,1650,665
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2550,1733,2995,2155
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,472,0,949,387
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,953,413,1453,755
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1028,2816,1487,3185
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2359,3725,2896,4031
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,404,201,904,528
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,758,2040,1058,2581
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,418,3664,859,4031
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,421,610,825,1005
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1741,1502,2076,1961
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1521,1986,1753,2629
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,69,25,480,379
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,245,1968,568,2402
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2642,2988,3023,3348
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,730,1259,1160,1576
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,512,2269,841,2683
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,0,2795,380,3148
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,45,230,433,567
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2715,3608,3023,4017
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2628,3222,3023,3539
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2630,741,2975,1099
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1168,2231,1480,2623
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1466,278,1758,688
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2018,1580,2319,1975
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1067,3016,1346,3434
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,0,2533,234,3031
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2445,0,2863,274
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1598,3535,1992,3812
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,706,2237,936,2708
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2130,0,2444,339
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,106,2251,467,2542
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2474,2501,2791,2831
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,478,900,738,1296
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1794,1312,2110,1631
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1140,37,1546,282
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,835,1466,1095,1843
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,842,660,1161,952
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,825,552,1121,864
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,120,1751,461,2020
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2129,164,2413,482
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,829,0,1099,330
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2028,1132,2401,1369
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,260,416,510,765
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,574,1459,808,1824
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1874,807,2136,1133
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,688,2702,896,3107
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,0,0,314,250
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,654,596,1044,786
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2079,537,2237,987
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1742,907,2015,1165
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,357,1809,567,2143
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,0,3102,271,3360
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2892,2010,3023,2542
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1595,1029,1843,1310
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,993,0,1264,252
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1108,2940,1317,3263
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2219,2149,2438,2450
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2399,1639,2713,1842
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2750,0,3023,231
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1696,1249,1862,1608
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,57,469,225,818
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2859,216,3023,569
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2415,2249,2610,2545
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,578,2766,791,3037
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,502,2811,691,3112
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1682,26,1906,280
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2867,716,3023,1080
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2580,650,2811,895
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,960,1478,1313,1638
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,354,2113,625,2321
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1142,306,1389,533
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,0,131,198,413
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,610,2102,818,2369
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2597,1426,2883,1620
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,272,204,480,467
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,0,1060,149,1423
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,562,1242,822,1450
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2849,3552,3023,3852
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1218,373,1449,598
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,84,2557,229,2911
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1600,42,1790,311
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2245,769,2467,999
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1923,1599,2128,1826
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1245,2325,1416,2597
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1840,242,2157,388
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,316,978,557,1169
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1996,877,2170,1138
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,542,2670,751,2886
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2197,1285,2348,1583
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,141,717,321,965
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,0,3404,271,3567
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2611,1568,2743,1901
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1665,120,1850,357
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,291,1960,513,2156
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1778,3737,1979,3951
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2790,1607,3005,1801
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,351,2530,513,2787
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1513,3092,1785,3242
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,780,2428,906,2750
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2065,1855,2255,2067
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,600,396,834,568
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,62,1157,283,1337
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2463,2627,2658,2830
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1980,2088,2194,2270
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1939,494,2129,697
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1894,115,2105,296
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2098,1331,2267,1555
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,0,2299,137,2574
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,977,2366,1118,2633
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,862,1153,1040,1362
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1222,1319,1359,1590
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2625,2303,2813,2500
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1782,2104,1888,2449
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2080,456,2192,774
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,72,1466,327,1605
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1985,1010,2195,1176
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,113,3517,326,3677
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,382,2052,540,2264
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2695,1715,2921,1863
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2308,1757,2489,1938
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,2146,3331,2266,3593
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1795,1298,1999,1451
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1796,2451,1960,2641
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,678,194,817,418
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,493,2314,621,2557
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,1944,336,2196,459
D:\SEM 7\CVProject\datasets\bottles_occluded\image_0.jpg,66,360,271,511
